source_id,Input ID,Teff (3900-5300 K),logg (>= 4.0),Parallax SNR (> 5),RUWE (< 1.4),Status,Reasons,_passed,_ra,_dec
6.014690931678668e+18,SSTSL2 J154503.74-342820.5,4880,4.58,225.9,1.02,PASSED,All filters passed,True,236.2654575688708,-34.47241937747922
2.2795522473818496e+18,SSTSL2 J223749.58+750406.4,4739,4.15,193.2,1.13,PASSED,All filters passed,True,339.45661372632003,75.06846628885648
1.644807934188828e+17,SSTSL2 J041743.94+280557.1,4079,4.66,126.4,1.02,PASSED,All filters passed,True,64.43314125427845,28.099173872134777
1.5114921063577805e+17,SSTSL2 J043219.18+262802.3,4534,4.52,123.4,1.08,PASSED,All filters passed,True,68.07986992635716,26.46726951193044
1.5131561914419418e+17,SSTSL2 J042901.24+261544.6,5070,4.63,153.9,1.00,PASSED,All filters passed,True,67.25636454922353,26.26368437677815
5.056939475503006e+18,SSTSL2 J032710.83-290601.0,4584,4.48,110.3,1.06,PASSED,All filters passed,True,51.79501213071295,-29.10031876785765
1.4759889188546688e+17,SSTSL2 J043541.34+240131.0,5285,4.64,107.6,1.02,PASSED,All filters passed,True,68.92230271522764,24.025259984413438
1.4811562369504486e+17,SSTSL2 J044157.15+252005.6,4416,4.12,5.7,1.01,PASSED,All filters passed,True,70.48823955349256,25.334864046653458
3.020047661963871e+18,SSTSL2 J060625.80-054901.9,5657,4.65,3.9,1.04,FAILED,Teff=5657K (need 3900-5300); Parallax SNR=3.9 (need >5),False,91.60675208772675,-5.81351587046235
5.940555123220322e+18,SSTSL2 J162934.55-495813.9,4575,4.24,2.1,0.99,FAILED,Parallax SNR=2.1 (need >5),False,247.39391739176918,-49.96641337646936
6.055251980056039e+18,SSTSL2 J124952.16-621734.3,9354,4.18,2.3,1.02,FAILED,Teff=9354K (need 3900-5300); Parallax SNR=2.3 (need >5),False,192.47768726177767,-62.29366566966886
2.4887281798761426e+18,SSTSL2 J022708.95-051406.9,4067,4.40,6.0,1.18,PASSED,All filters passed,True,36.787398169010686,-5.235312898992589
5.787542682757132e+18,SSTSL2 J122248.29-791046.1,5128,4.80,2.1,1.04,FAILED,Parallax SNR=2.1 (need >5),False,185.69146062227276,-79.17789219500011
1.6377214357014723e+18,SSTSL2 J174106.97+685421.3,4118,4.74,6.5,0.97,PASSED,All filters passed,True,265.27916341045454,68.9058009952198
3.807559632573198e+17,SSTSL2 J003718.44+402119.8,4518,4.82,6.5,1.06,PASSED,All filters passed,True,9.326915631440682,40.35539003459971
