source_id,Input ID,Teff (3900-5300 K),logg (>= 4.0),Parallax SNR (> 5),RUWE (< 1.4),Status,Reasons,_passed,_ra,_dec
4.2719891565484104e+18,SSTSL2 J183221.07-011528.4,4669,2.71,0.0,1.16,FAILED,logg=2.71 (need >=4.0); Parallax SNR=0.0 (need >5),False,278.08503389764525,-1.2587703281392624
2.2795524535402796e+18,SSTSL2 J223749.58+750406.4,4243,4.87,4.3,1.06,FAILED,Parallax SNR=4.3 (need >5),False,339.46110185215844,75.07072683993101
1.632274532427332e+17,SSTSL2 J041319.96+281023.5,5242,4.67,161.4,1.06,PASSED,All filters passed,True,63.333251839356954,28.172959234373355
1.644807934188828e+17,SSTSL2 J041743.94+280557.1,4079,4.66,126.4,1.02,PASSED,All filters passed,True,64.43314125427845,28.099173872134777
1.5114921063577805e+17,SSTSL2 J043219.18+262802.3,4534,4.52,123.4,1.08,PASSED,All filters passed,True,68.07986992635716,26.46726951193044
1.513156191441938e+17,SSTSL2 J042901.24+261544.6,5438,4.60,4.2,1.01,FAILED,Teff=5438K (need 3900-5300); Parallax SNR=4.2 (need >5),False,67.25788626985351,26.26614546562729
5.056939475503006e+18,SSTSL2 J032710.83-290601.0,4584,4.48,110.3,1.06,PASSED,All filters passed,True,51.79501213071295,-29.10031876785765
1.4759889188546688e+17,SSTSL2 J043541.34+240131.0,5285,4.64,107.6,1.02,PASSED,All filters passed,True,68.92230271522764,24.025259984413438
5.868284666314225e+18,SSTSL2 J131819.14-623912.3,4407,4.22,0.0,1.02,FAILED,Parallax SNR=0.0 (need >5),False,199.58801367846763,-62.651244399041616
3.1313285122587955e+18,SSTSL2 J063150.43+045150.2,4935,4.82,-0.8,0.96,FAILED,Parallax SNR=-0.8 (need >5),False,97.96335945492885,4.861558224044948
2.0662367480943311e+18,SSTSL2 J204704.62+420710.6,4703,4.27,5.7,1.02,PASSED,All filters passed,True,311.76921989038846,42.11961276748942
